,base frame,end effector frame
0,arm_base_link,arm_7_link
,x,y,z,qx,qy,qz,qw,time
39,0.0805670563875,-0.0609816967651,0.109322914105,-0.0162167790312,-0.00417781878709,-0.00712964696428,0.999899359957,19.8140208721
40,0.0795020374371,-0.0608312125514,0.107941357381,-0.0161649980043,-0.00423494451985,-0.00716251314496,0.999899723217,20.3168799877
41,0.0784428121626,-0.0607203046855,0.106580373647,-0.0161193089086,-0.00428888796925,-0.0071950462757,0.999899997314,20.8183498383
42,0.0773894415695,-0.0606442923454,0.105241468056,-0.0160785587564,-0.00433984746246,-0.0072266184899,0.999900205849,21.3190128803
43,0.0763429716873,-0.0605972902047,0.103928415938,-0.0160423799974,-0.004387150466,-0.00725576690476,0.999900369438,21.8226549625
44,0.0753029763316,-0.060575561899,0.102639832185,-0.0160105772718,-0.00443148819365,-0.00728578912044,0.999900465349,22.3226578236
45,0.0742700900469,-0.0605750337981,0.101378733971,-0.0159809948842,-0.00447284470621,-0.00731229608531,0.99990056095,22.8297297955
46,0.0732447544937,-0.0605909975895,0.100145379994,-0.0159545584972,-0.00451089760426,-0.00733829573249,0.999900621703,23.3296039104
47,0.0722273708096,-0.0606198325203,0.0989412382554,-0.0159299503744,-0.00454584607149,-0.00736203967926,0.999900681236,23.82990098
48,0.0712183523891,-0.0606577688871,0.0977670991151,-0.0159068012502,-0.00457765286516,-0.00738361112128,0.999900745602,24.334995985
49,0.0702178618803,-0.0607019059319,0.0966228628018,-0.0158845503344,-0.0046064981662,-0.00740332008888,0.999900821125,24.83573699
50,0.0691868417431,-0.0607507697081,0.0954653614378,-0.0158619468123,-0.0046332946332,-0.00742156532332,0.999900920888,25.3395090103
51,0.0682047032371,-0.0607982237739,0.094383108513,-0.0158402273402,-0.00465614933942,-0.00743739656814,0.999901041405,25.839578867
52,0.0672318767549,-0.0608434224613,0.0933315534171,-0.0158177426932,-0.00467623881945,-0.00745032013138,0.999901207388,26.3406469822
53,0.0662684343805,-0.0608843208579,0.0923096993404,-0.0157946464099,-0.00469351405519,-0.00746184366359,0.999901405619,26.8407537937
54,0.0653146387879,-0.0609184288914,0.091318269772,-0.0157701184689,-0.00470809910792,-0.00747032537243,0.999901660867,27.342004776
55,0.0643706804795,-0.0609433784484,0.0903570046749,-0.0157443496792,-0.00471990110439,-0.0074765865111,0.999901964515,27.8430449963
56,0.0634364973054,-0.0609578592016,0.0894252789062,-0.0157166572853,-0.00472913354455,-0.00748001291967,0.999902330924,28.3430469036
57,0.062512274754,-0.0609597097016,0.0885229339245,-0.0156871833801,-0.00473572165283,-0.0074810279248,0.999902754991,28.8431508541
58,0.0615977924853,-0.0609485631305,0.087648355622,-0.0156554727231,-0.00473979612916,-0.0074801263832,0.999903239427,29.3443508148
59,0.0606928674759,-0.0609237098852,0.0868006626887,-0.0156209086259,-0.00474155635378,-0.00747655163729,0.999903798389,29.8445990086
60,0.0597974938671,-0.0608837490102,0.0859792515839,-0.015583648736,-0.00474094958711,-0.00747058475959,0.999904427259,30.344771862
61,0.0589116065767,-0.060827550188,0.0851835738293,-0.0155435425879,-0.00473805328337,-0.00746199248316,0.999905129401,30.8459789753
62,0.0580351375274,-0.0607541277543,0.0844128400819,-0.0155006682922,-0.00473285742585,-0.0074511361899,0.999905900529,31.3463099003
63,0.0571678423005,-0.0606631964967,0.0836660408481,-0.0154545670955,-0.0047255606076,-0.00743744980195,0.999906750539,31.846862793
64,0.0563095448903,-0.0605543986439,0.0829419014744,-0.0154053685663,-0.0047161150339,-0.00742152362383,0.999907672671,32.3476579189
65,0.0554601066831,-0.0604271272511,0.0822396587739,-0.0153530093211,-0.00470459203919,-0.00740327723456,0.999908667532,32.8478889465
66,0.0546193180619,-0.060281256326,0.081558193637,-0.0152973608132,-0.00469104713233,-0.00738272705057,0.999909736011,33.3482239246
67,0.0537869199022,-0.0601165949807,0.0808966051849,-0.0152382102504,-0.00467566807027,-0.00735945650985,0.999910882767,33.8491909504
68,0.0529627531605,-0.0599330430376,0.080253582144,-0.0151758898428,-0.00465832300033,-0.00733428168074,0.99991209649,34.3499867916
69,0.0521465805732,-0.059730212982,0.0796286136683,-0.0151101315977,-0.00463930688103,-0.00730641336242,0.999913384788,34.8508529663
70,0.0513382164456,-0.0595087675598,0.0790198979263,-0.0150411484742,-0.00461834050305,-0.00727698484153,0.999914736503,35.3515799046
71,0.0505373713368,-0.0592685184802,0.0784269554131,-0.0149685545191,-0.00459584016339,-0.00724480305972,0.999916163214,35.8516499996
72,0.0497438303665,-0.0590099960325,0.0778482352043,-0.0148926129196,-0.00457161319268,-0.00721075410677,0.999917654339,36.3527219296
73,0.0489573128724,-0.0587332334718,0.0772829982312,-0.0148131900364,-0.004545936434,-0.00717424308645,0.999919213786,36.853872776
74,0.0481777201222,-0.0584384399899,0.0767300157013,-0.0147307106349,-0.00451858147576,-0.0071362758007,0.999920827943,37.3551719189
75,0.0474047548622,-0.0581255338603,0.0761888521557,-0.0146449160952,-0.00448999581931,-0.00709585916895,0.999922504574,37.8559958935
76,0.0466383069506,-0.0577952625633,0.0756580086065,-0.0145560801074,-0.00445986702684,-0.00705398109096,0.999924232864,38.3573319912
77,0.0458780463097,-0.0574487295127,0.0751363522699,-0.0144635667883,-0.00442841768001,-0.00700967424449,0.999926026674,38.8574938774
78,0.0451238865032,-0.0570854804224,0.0746231730041,-0.0143682470415,-0.0043955855649,-0.00696402357059,0.999927864738,39.3585867882
79,0.0443755608064,-0.0567061403993,0.074117710038,-0.0142697153284,-0.00436166998002,-0.0069162014371,0.999929756141,39.858771801
80,0.0436329602673,-0.0563111815556,0.0736188865715,-0.0141683120556,-0.0043265242448,-0.00686688066533,0.999931690703,40.3590619564
81,0.0428959347563,-0.0559012668367,0.0731258024051,-0.014063936816,-0.00429018252824,-0.00681594524081,0.999933669253,40.8593130112
82,0.0421643263641,-0.055477001772,0.0726376088136,-0.0139565556564,-0.00425270396438,-0.0067633026881,0.999935691332,41.3598549366
83,0.0414379466453,-0.0550380758318,0.072153922936,-0.0138466925516,-0.00421442975138,-0.00670911520192,0.999937745792,41.8608839512
84,0.0407168081387,-0.0545860849157,0.0716733867433,-0.0137339227976,-0.00417490250117,-0.00665357594956,0.999939837931,42.3612248898
85,0.0400006910007,-0.0541208699106,0.0711956940423,-0.0136185752494,-0.00413457458671,-0.00659644142568,0.999941961647,42.862762928
86,0.0392895344239,-0.0536429463959,0.0707201114752,-0.0135008174198,-0.0040934325702,-0.00653799184922,0.999944111639,43.3638718128
87,0.0385833312447,-0.0531533718131,0.070245714624,-0.0133804414246,-0.00405125109335,-0.0064782573093,0.999946290225,43.8702099323
88,0.0378819305289,-0.0526521502397,0.0697721698984,-0.0132577903431,-0.00400840257754,-0.00641719446748,0.999948490333,44.3705289364
89,0.0371853281343,-0.0521401256527,0.069298720272,-0.0131327885193,-0.00396475019174,-0.00635487532498,0.999950711876,44.8715589046
90,0.0364934357125,-0.0516173550623,0.0688250144451,-0.0130058531466,-0.00392057412655,-0.00629148173228,0.999952945963,45.3734698296
91,0.0358063002537,-0.0510844494901,0.0683504699705,-0.0128770842114,-0.00387577834142,-0.00622727131477,0.999955189064,45.8749539852
92,0.0351239359172,-0.050542450257,0.0678744824897,-0.0127460691148,-0.00383027905465,-0.0061618211025,0.999957448417,46.3757100105
93,0.0344463204883,-0.0499913993455,0.0673967180025,-0.0126133802349,-0.00378427257202,-0.0060955906854,0.999959712036,46.8761999607
94,0.0337735596989,-0.049432598849,0.0669165076617,-0.0124784110095,-0.0037374105066,-0.0060282257118,0.999961990036,47.3771088123
95,0.0331054992577,-0.048865996012,0.0664337078512,-0.0123416370098,-0.00369026366885,-0.00595957668869,0.99996427406,47.8776409626
96,0.0324421680306,-0.0482913150481,0.0659481178589,-0.012204063142,-0.00364313018796,-0.00589059146746,0.999966544129,48.3786528111
97,0.0317838485446,-0.0477096334113,0.0654592170432,-0.0120653778878,-0.00359546992065,-0.00582155473766,0.99996880389,48.8798120022
98,0.0311306083966,-0.0471225920164,0.0649665422607,-0.0119242888727,-0.00354700555763,-0.0057510837083,0.999971077143,49.3800799847
99,0.0304824061046,-0.0465299716627,0.0644699414796,-0.01178165821,-0.00349810038345,-0.00567977066536,0.999973347659,49.8806958199
100,0.0298391901361,-0.0459317069792,0.0639693763387,-0.0116381366687,-0.00344934071933,-0.00560774301106,0.999975604223,50.3834409714
101,0.0292011941515,-0.0453283704487,0.0634645331121,-0.0114938867688,-0.00340040253925,-0.00553559952281,0.999977842238,50.8841879368
102,0.028568578321,-0.0447207977527,0.062955208274,-0.0113485789175,-0.00335113499646,-0.00546309505564,0.999980066923,51.3850150108
103,0.0279414280127,-0.0441095958432,0.0624412528333,-0.0112020870652,-0.00330155033405,-0.00538999945631,0.999982280301,51.8856909275
104,0.0273198013463,-0.0434951820091,0.0619225608517,-0.011054491226,-0.00325175932841,-0.00531624081429,0.999984480814,52.3871929646
105,0.0267038000429,-0.0428776245316,0.0613991133415,-0.0109064402852,-0.00320205066568,-0.00524228489352,0.999986657351,52.8904919624
106,0.0260935628223,-0.0422575981547,0.0608708052887,-0.010757705018,-0.00315230239705,-0.00516795956288,0.999988813421,53.3910708427
107,0.0254892407982,-0.041635254642,0.0603376628899,-0.0106088751869,-0.00310275125951,-0.0050937183212,0.999990939327,53.891685009
108,0.0248910155318,-0.0410114174181,0.0597996120199,-0.0104595015041,-0.00305312104111,-0.00501930492293,0.999993041905,54.3923039436
109,0.0242990139813,-0.0403863677708,0.0592567156936,-0.0103099258672,-0.00300362236607,-0.00494485494802,0.999995116033,54.8934059143
110,0.0237134060467,-0.0397606498533,0.0587089796974,-0.0101600805294,-0.00295412972412,-0.00487041608387,0.99999716246,55.3951218128
111,0.0231342472761,-0.0391348116779,0.0581564756412,-0.0100097335143,-0.00290474814523,-0.00479550481008,0.999999185403,55.8952438831
112,0.0225617530746,-0.0385088296341,0.0575992977909,-0.00985978960965,-0.00285564923426,-0.00472104284958,1.00000117078,56.3965039253
113,0.0219960431246,-0.0378835041199,0.0570374779287,-0.00970958940253,-0.00280650840023,-0.00464657849681,1.00000312834,56.8965349197
114,0.0214371926352,-0.0372591583323,0.0564711713315,-0.00955926626619,-0.00275756096563,-0.00457193570034,1.00000505683,57.3974568844
115,0.0208853904218,-0.0366358816623,0.0559005700101,-0.00940954004787,-0.00270910108225,-0.0044976367768,1.00000694627,57.8974487782
116,0.0203407955663,-0.0360142399729,0.0553257612565,-0.00926014080885,-0.00266083674973,-0.00442369826759,1.00000880028,58.3986649513
117,0.0198034892665,-0.0353946854927,0.0547469115908,-0.00911092263661,-0.0026127993424,-0.00434985565102,1.00001062151,58.9018387794
118,0.0192735963386,-0.0347774813456,0.0541642161992,-0.00896212876878,-0.0025651006618,-0.00427623952414,1.00001240706,59.4031908512
119,0.0187512637074,-0.0341628911836,0.0535778962896,-0.00881405087992,-0.00251786939093,-0.00420302813172,1.0000141536,59.9037418365
120,0.0182366481626,-0.0335513001053,0.0529881397066,-0.00866672125927,-0.00247099932533,-0.00413038701319,1.00001586088,60.4042568207
121,0.01772978228,-0.0329431394083,0.0523951490167,-0.00851988027882,-0.00242447118609,-0.00405797384074,1.00001753306,60.9054639339
122,0.0172110803803,-0.0323144946352,0.0517753422432,-0.00836827830224,-0.00237670623151,-0.00398328298557,1.00001922814,61.4070849419
123,0.0167398978445,-0.0317380864429,0.0512004985808,-0.00822884475285,-0.00233280161177,-0.00391475218816,1.00002075922,61.9067308903
124,0.0162378978046,-0.0311180681115,0.0505752549708,-0.00807896564026,-0.00228597792678,-0.00384097857593,1.0000223755,62.4085688591
125,0.0157635225763,-0.0305265097651,0.0499717348009,-0.00793581714303,-0.00224133963202,-0.00377072252846,1.00002389014,62.9096019268
